,CA_GM14_1,CA_GM14_2,CA_GM14_3,CA_GM14_4,CA_GM14_5,CA_GM14_6,CA_GM14_7,CA_GM14_8,CA_GM14_9
CA_GM14_1,0.0,0.693147180559945,1.38629436111989,0.826678573184468,0.980829253011726,0.980829253011726,1.67397643357167,0.20763936477824396,0.980829253011726
CA_GM14_2,0.693147180559945,0.0,0.826678573184468,0.374693449441411,0.980829253011726,0.826678573184468,1.67397643357167,0.693147180559945,0.826678573184468
CA_GM14_3,1.38629436111989,0.826678573184468,0.0,0.287682072451781,0.980829253011726,0.980829253011726,1.38629436111989,1.67397643357167,1.16315080980568
CA_GM14_4,0.826678573184468,0.374693449441411,0.287682072451781,0.0,0.693147180559945,0.693147180559945,1.16315080980568,0.980829253011726,0.826678573184468
CA_GM14_5,0.980829253011726,0.980829253011726,0.980829253011726,0.693147180559945,0.0,0.20763936477824396,0.826678573184468,0.980829253011726,0.287682072451781
CA_GM14_6,0.980829253011726,0.826678573184468,0.980829253011726,0.693147180559945,0.20763936477824396,0.0,1.16315080980568,0.980829253011726,0.575364144903562
CA_GM14_7,1.67397643357167,1.67397643357167,1.38629436111989,1.16315080980568,0.826678573184468,1.16315080980568,0.0,1.67397643357167,0.980829253011726
CA_GM14_8,0.20763936477824396,0.693147180559945,1.67397643357167,0.980829253011726,0.980829253011726,0.980829253011726,1.67397643357167,0.0,1.16315080980568
CA_GM14_9,0.980829253011726,0.826678573184468,1.16315080980568,0.826678573184468,0.287682072451781,0.575364144903562,0.980829253011726,1.16315080980568,0.0
