,CA_GM39_1,CA_GM39_2,CA_GM39_3,CA_GM39_4,CA_GM39_5,CA_GM39_6,CA_GM39_7,CA_GM39_8,CA_GM39_9
CA_GM39_1,0,0.693147180559945,2.77258872223978,1.38629436111989,1.16315080980568,1.38629436111989,1.67397643357167,0.980829253011726,2.77258872223978
CA_GM39_2,0.693147180559945,0,1.16315080980568,1.16315080980568,0.374693449441411,0.826678573184468,1.38629436111989,0.980829253011726,0.826678573184468
CA_GM39_3,2.77258872223978,1.16315080980568,0,0.826678573184468,1.38629436111989,0.980829253011726,0.826678573184468,0.826678573184468,1.16315080980568
CA_GM39_4,1.38629436111989,1.16315080980568,0.826678573184468,0,1.16315080980568,0.980829253011726,0.980829253011726,0.826678573184468,1.67397643357167
CA_GM39_5,1.16315080980568,0.374693449441411,1.38629436111989,1.16315080980568,0,0.693147180559945,1.38629436111989,1.16315080980568,0.693147180559945
CA_GM39_6,1.38629436111989,0.826678573184468,0.980829253011726,0.980829253011726,0.693147180559945,0,0.693147180559945,0.693147180559945,1.16315080980568
CA_GM39_7,1.67397643357167,1.38629436111989,0.826678573184468,0.980829253011726,1.38629436111989,0.693147180559945,0,0.826678573184468,0.693147180559945
CA_GM39_8,0.980829253011726,0.980829253011726,0.826678573184468,0.826678573184468,1.16315080980568,0.693147180559945,0.826678573184468,0,1.67397643357167
CA_GM39_9,2.77258872223978,0.826678573184468,1.16315080980568,1.67397643357167,0.693147180559945,1.16315080980568,0.693147180559945,1.67397643357167,0
